region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
North America,1960.0,,,68.6831,,,,,,,,,,,,,,,,,,,,,,3.7325,73.625,67.43,120.1505,213.0845,,,,,,,,,,,,,,,,,,79.41386990000001,66.1747612,,,1960.0,
North America,1961.0,,,67.0228,,,,,,,,,,,,,,,,,,,,,,3.6865,74.025,67.745,116.5395,208.71550000000002,,,,,,,,,,,,,,,,,,79.6766487,66.2928396,,,1960.0,
North America,1962.0,,,65.3625,,,,,,,,,,,,,,,,,,,,,,3.5709999999999997,73.965,67.67500000000001,118.35499999999999,210.49200000000002,,,,,,,,,,,,,,,,,,79.9394275,66.410918,,,1960.0,
North America,1963.0,,,63.4834,,,,,,,,,,,,,,,,,,,,,,3.463,73.95,67.505,118.49449999999999,212.656,,,,,,,,,,,,,,,,,,80.1119405,66.45281700000001,,,1960.0,
North America,1964.0,,,61.604299999999995,,,,,,,,,,,,,,,,,,,,,,3.323,74.39,67.715,116.73599999999999,211.8265,,,,,,,,,,,,,,,,,,80.2844535,66.49471600000001,,,1960.0,
North America,1965.0,,,59.7252,,,,,,,,,,,,,,,,,,,,,,3.0140000000000002,74.47,67.78,116.95150000000001,212.5155,,,,,,,,,,,,,,,,,,80.4569665,66.536615,,,1960.0,
North America,1966.0,,,57.8461,,,,,,,,,,,,,,,,,,,,,,2.7350000000000003,74.64500000000001,67.74000000000001,116.459,215.11599999999999,,,,,,,,,,,,,,,,,,80.6294795,66.578514,,,1960.0,
North America,1967.0,,,55.967,,,,,,,,,,,,,,,,,,,,,,2.543,74.97999999999999,67.96000000000001,115.68799999999999,213.9475,,,,,,,,,,,,,,,,,,80.80199250000001,66.620413,,,1960.0,
North America,1968.0,,,54.6293,,,,,,,,,,,,,,,,,,,,,,2.425,74.94,67.545,117.0365,215.3,,,,,,,,,,,,,,,,,,81.05066310000001,66.9167819,,,1960.0,
North America,1969.0,,,53.2916,,,,,,,,,,,,,,,,,,,,,,2.395,75.20500000000001,67.97999999999999,116.289,214.8595,,,,,,,,,,,,,,,,,,81.2993337,67.2131508,,,1960.0,
North America,1970.0,,,51.953900000000004,,,,,,,,,,61.5999984741211,58.7508888244629,60.2000007629395,18.7000007629395,24.2087593078613,21.2999992370605,,,,66.8000030517578,64.469367980957,65.6999969482422,2.3689999999999998,75.475,68.21,115.5155,212.07549999999998,,,,,,,,,,,,,,,,,,81.5480043,67.5095197,,,1970.0,
North America,1971.0,,,50.6162,,,,,,,,,,,,,,,,,,,,,,2.2035,75.815,68.5,112.2485,209.2305,,,,,,,,95.7921981811523,,96.6110610961914,,38.7037582397461,56.0858116149902,48.82886,48.82886,,,81.7966749,67.8058886,,,1970.0,
North America,1972.0,,,49.2785,,,,,,,,,,64.6600570678711,62.2182388305664,63.4605102539063,,,,,,,,,,1.9949999999999999,75.82499999999999,68.445,112.57650000000001,209.984,,,,,,,,78.02720260620114,,102.1868057250977,,40.3858795166016,55.9597015380859,48.80211,48.80211,,,82.0453455,68.10225750000001,,,1970.0,
North America,1973.0,,,47.7171,,,,,,,,,,,,,,,,,,,,,,1.8845,76.065,68.63499999999999,111.676,209.047,,,,,,,,94.0771865844727,,94.378288269043,,42.5181503295898,54.7155990600586,48.92172,48.92172,,,82.4200307,68.6605179,,,1970.0,
North America,1974.0,,,46.155699999999996,,,,,,,,,,,,,,,,,,,,,,1.8359999999999999,76.405,68.97,107.5005,203.9965,,,,,,,,92.6144027709961,,91.8216934204102,,43.7980804443359,54.1659698486328,49.18033,49.18033,,,82.7947159,69.2187783,,,1970.0,
North America,1975.0,,,44.594300000000004,,,,,,,,,,,,,22.2000007629395,30.7707691192627,26.2999992370605,,,,,,,1.799,76.91499999999999,69.395,104.803,198.82049999999998,,,,,,,,92.2603378295898,,91.2549591064453,,46.6497611999512,55.4067993164063,49.20535,49.20535,,,83.1694011,69.77703869999999,,,1970.0,
North America,1976.0,,,43.0329,,,,,,,,,,67.9000015258789,67.0817413330078,67.5,,,,,,,,,,1.767,77.195,69.69999999999999,100.8735,193.83100000000002,,,,,,,,91.4560699462891,,90.0784225463867,,46.80464935302735,55.88764572143555,49.28996,49.28996,41.7879409790039,,83.5440863,70.3352991,,,1970.0,
North America,1977.0,,,41.4715,,,,,,,,,,,,,,,,,,,,,,1.786,77.58500000000001,70.07,100.093,191.16000000000003,,,,,,,,91.192756652832,,89.5711364746094,,50.7424011230469,55.0796699523926,49.36981,49.36981,,,83.91877149999999,70.89355950000001,,,1970.0,
North America,1978.0,,,40.8164,,,,,,,,,,,,,,,,,,,,,,1.764,77.81,70.25999999999999,97.2185,187.5205,,,,,,,,88.38430786132815,,86.5339126586914,,52.8026695251465,53.9967002868652,49.41452,49.41452,,,84.2079088,71.5120165,,,1970.0,
North America,1979.0,,,40.1613,,,,,,,,,,,,,26.8999996185303,35.821418762207,31.1000003814697,,,,,,,1.7810000000000001,78.195,70.66,95.61,183.074,,,,,,,,89.1942291259766,,87.3862915039063,,53.3831901550293,51.9268493652344,49.40778,49.40778,,,84.4970461,72.1304735,,,1970.0,
North America,1980.0,,,39.5062,,,,,,,,,,93.013671875,92.3500823974609,92.7019882202148,28.1006393432617,36.1711807250977,31.8913097381592,,,,77.1791381835938,77.0802993774414,77.1327209472656,1.78975,78.065,70.8,94.40450000000001,179.4375,,,,,,,,88.5734786987305,,86.4011306762695,,55.5840301513672,51.7251091003418,49.48487,49.48487,,,84.7861834,72.7489305,,,1980.0,
North America,1981.0,,,38.8511,,,,,,,,,,74.2506484985352,74.2811584472656,74.2655181884766,28.0280303955078,36.8098182678223,32.1531105041504,,,,,,,1.756,78.44999999999999,71.2,92.596,174.7255,,,,,,,,90.8617973327637,,87.53403091430664,,58.6955986022949,52.9119186401367,49.35865,49.35865,,,85.07532069999999,73.3673875,,,1980.0,
North America,1982.0,95.95956,96.21802,38.196,,42952.0,42354.0,,,,,,,,,,,,,,,,,,,1.75875,78.75,71.55,89.797,168.076,,,,,,,,94.25401306152345,,91.37176895141599,,60.5787315368652,53.6259117126465,49.11157,49.11157,,,85.364458,73.9858445,,,1980.0,
North America,1983.0,95.49716,96.14071,38.207499999999996,,47635.0,42960.0,,,,,,,,,,,,,,,,,,,1.7395,78.85,71.85,87.8275,164.2775,,,66.2723693847656,,,,,95.2052001953125,,93.11187744140625,,61.081428527832,54.2866592407227,48.77114,48.77114,44.2447509765625,,85.537184,74.3522415,,,1980.0,
North America,1984.0,94.85156,95.6461,38.219,,54304.0,48272.0,,,,,,,,,,,,,,,,,,,1.72825,78.95,72.0,86.267,160.1465,,,66.5835037231445,,,,,97.49361038208005,,95.7965888977051,,62.3269081115723,54.7201194763184,48.72978,48.72978,45.5423583984375,,85.70991000000001,74.7186385,,,1980.0,
North America,1985.0,94.82993,95.36567,38.2305,,54512.0,51344.0,,,,,,,,,,,,,,,,,,,1.7570000000000001,79.0,72.1,86.4375,160.10500000000002,,,,,,,,97.19547271728521,,95.9744987487793,,62.7738189697266,54.0330200195313,48.73181,48.73181,,,85.88263599999999,75.0850355,,,1980.0,
North America,1986.0,95.23914,95.58761,38.242000000000004,,50305.0,49022.0,,,,,,,79.2134475708008,78.5133285522461,78.8717269897461,16.9646492004395,21.8330707550049,19.3409690856934,,,,41.8145484924316,46.5653305053711,44.1334495544434,1.75625,79.05000000000001,72.25,84.97,158.88049999999998,,,,,,,,97.8857002258301,,96.32627868652345,,64.6020126342773,54.6072006225586,48.73526,48.73526,,,86.055362,75.4514325,,,1980.0,
North America,1987.0,95.25014,95.70662,38.2535,100.0,50516.0,48074.0,,,,,,,,,,,,,,,,,,,1.776,79.19999999999999,72.45,84.339,155.93349999999998,,,,,,,,97.8365058898926,,96.53064346313475,,68.1713485717773,56.4369888305664,48.76706,48.76706,,,86.228088,75.8178295,,,1980.0,
North America,1988.0,95.27682,95.67817,39.068,,50656.0,48829.0,,,,,,,,,,,,,,,,,,,1.807,79.3,72.55000000000001,83.3015,153.7415,,,,,,,,99.5308837890625,,99.2372283935547,,71.9721374511719,58.1407890319824,48.82823,48.82823,,,86.39643319999999,76.17370869999999,,,1980.0,
North America,1989.0,94.92075,96.48627,39.8825,99.0,55016.0,40099.0,,,,,,,,,,,,,,,,,,,1.892,79.5,72.80000000000001,82.132,152.42000000000002,,,,,,,,100.527046203613,,98.7903900146484,,77.39852142333984,73.45627021789551,49.14851,49.14851,,,86.5647784,76.5295879,,,1980.0,
North America,1990.0,96.08404,95.39874,40.697,99.2,42881.0,53084.0,,,,,,,,,89.6204528808594,,,45.2398109436035,,,45.2398109436035,,,,1.9555,79.75,73.05,80.273,149.689,,,68.8093566894531,,,,,95.89064025878926,,95.4063682556152,,90.02579879760765,72.2296714782715,48.88555,48.88555,53.5840797424316,,86.7331236,76.8854671,,,1990.0,
North America,1991.0,98.11202,98.49602,41.5115,99.15,20913.0,17551.0,,,,,,,83.3464584350586,83.9129028320313,83.6178283691406,19.6312503814697,23.5949001312256,21.5301895141602,,,,47.7025108337402,51.1507682800293,49.3545188903809,1.88125,79.9,73.25,79.832,147.655,,,68.7074203491211,,,,,96.99908065795921,,95.9682807922361,,94.03264999389671,75.15281677246095,48.77267,48.77267,53.5415115356445,,86.9014688,77.2413463,,,1990.0,
North America,1992.0,97.87987,98.24067,42.326,99.44999999999999,23836.0,20848.0,,,,,,,,,,,,,,,,,,,1.878,80.0,73.5,78.702,145.923,,,68.7749328613281,,,,,102.692459106445,,102.734176635742,,108.207107543945,87.4591979980469,48.67134,48.67134,53.6729393005371,,87.06981400000001,77.59722550000001,,,1990.0,
North America,1993.0,95.8605,96.98978,41.0115,99.4,47095.0,36078.0,,,,,,,,,,,,,,,,,,,1.85975,79.9,73.5,78.71600000000001,146.9685,,,76.406494140625,,,,,100.34173583984365,,100.7465934753418,,92.4245300292969,75.56579208374026,48.51746,48.51746,61.067949295043945,,87.2251331,78.08063250000001,,,1990.0,
North America,1994.0,94.91432,96.81512,39.697,99.35,58382.0,38476.0,,,,,,,,,,44.5495109558105,48.7241592407227,46.5410614013672,,,,,,,1.8355000000000001,79.95,73.65,78.5495,144.0925,,,76.2901725769043,,,,,101.49269866943351,89.3506,102.12090301513695,93.06685,93.00333404541016,76.51208114624026,48.51783,48.51783,60.96172523498535,,87.38045220000001,78.5640395,,,1990.0,-3.7162500000000023
North America,1995.0,94.10072,95.38598,38.3825,99.4,68163.0,56050.0,,,,,,,,,,,,,,,,,,,1.8085,79.95,73.85,78.146,142.7535,,,76.64839935302734,,,,,101.29615783691395,,100.5491065979003,,93.68376922607425,76.39333724975586,48.63129,48.63129,61.405960083007855,,87.5357713,79.0474465,,,1990.0,
North America,1996.0,95.00646,96.34626,37.068,99.30000000000001,57977.0,44580.0,,,,,,,,,,,,,,,,,,,1.784,80.1,74.25,76.5985,135.8415,,,76.64105987548831,,,,,101.0599365234374,,100.96394348144531,,93.30175018310545,75.11114501953125,48.63129,48.63129,61.405605316162095,,87.69109040000001,79.5308535,,,1990.0,
North America,1997.0,,,35.7535,99.35,,,,,,,,,,,,,,,,,,,,,1.7605,80.35,74.65,74.32050000000001,129.3955,,,,,,,,,,,,,,,,,,87.8464095,80.0142605,,,1990.0,
North America,1998.0,99.10776,99.19592,34.3355,99.35,10482.0,9916.0,,,,,,,,,,,,,,,,,,,1.7645,80.45,74.9,73.1225,125.5395,99.130012512207,95.8688507080078,86.4726409912109,,,0.0,0.0,101.7831077575683,,100.3203239440919,,74.82134246826175,56.9135799407959,,48.50569,55.6013298034668,,87.9810282,80.3329139,,,1990.0,
North America,1999.0,,,32.9175,99.30000000000001,,,,,,,,,,,,,,,,,,,,,1.75875,80.5,75.1,72.7135,124.45949999999999,98.8669662475586,98.3417663574219,68.069221496582,,,0.0,0.0,103.277229309082,,101.522453308105,,76.01282501220706,57.3953151702881,,49.07759,,,88.1156469,80.65156730000001,,,1990.0,
North America,2000.0,,,31.499499999999998,99.35,,,,,,,,,,,,,,,,,,,,,1.772,80.55,75.35,72.202,122.425,,,68.0690612792969,,,0.0,0.0,98.8680229187011,,97.15177917480486,,72.68607330322266,54.669609069824205,,49.12778,,,88.2502656,80.9702207,,,2000.0,
North America,2001.0,,,30.0815,99.35,,,,,,,,,,,,,,,47.0940017700195,34.3681602478027,40.2759704589844,63.4517784118652,71.4653015136719,67.7451324462891,1.7704499999999999,80.7,75.6,71.7525,121.8655,,,,,,,,95.9760589599609,,94.3707275390625,,77.9798812866211,58.6805000305176,,,,,88.3848843,81.2888741,,,2000.0,
North America,2002.0,,,28.6635,99.4,,,,,,,,,,,,,,,,,,,,,1.7609500000000002,80.8,75.75,71.59049999999999,120.6105,,,,,,,,94.0230026245117,,94.7191162109375,,79.47402954101565,58.515703201293945,,,,,88.519503,81.6075275,,,2000.0,
North America,2003.0,,,28.2566,99.1,,,,,,,,,,,,,,,,,,,,,1.7862999999999998,80.95,75.95,70.92099999999999,120.4225,,,,,,,,95.1835021972656,,94.9340667724609,,93.3352584838867,67.6715621948242,,,,,88.6660313,81.8544693,,,2000.0,
North America,2004.0,,,27.8497,99.15,,,,,,,,,93.8935470581055,93.5193786621094,93.714241027832,35.3745307922363,36.9446792602539,36.1269989013672,35.3745307922363,36.9446792602539,36.1269989013672,85.4337310791016,84.8482437133789,85.1531524658203,1.78865,81.19999999999999,76.3,69.25399999999999,117.62950000000001,,,,,,,,96.1021423339844,,94.1755599975586,,95.2505111694336,67.8156280517578,,,,,88.8125596,82.1014111,,,2000.0,
North America,2005.0,99.73112,99.1522,27.4428,99.1,31482.0,104076.0,,,,,,,93.8805084228516,93.4958801269531,93.6958770751953,36.0050392150879,36.4735717773438,36.2299385070801,36.0050392150879,36.4735717773438,36.2299385070801,85.4364624023438,84.9267272949219,85.191780090332,1.8002,81.35,76.45,69.304,118.149,,,,,,,,98.09143066406276,90.70646,98.34458541870114,88.05048,95.1901626586914,66.9317169189453,,48.622465,,,88.9590879,82.3483529,,,2000.0,2.6559800000000138
North America,2006.0,,,27.035899999999998,99.1,,,,,,,,,94.4658126831055,93.8903732299805,94.1891632080078,45.8607349395752,47.55244064331055,46.67489051818845,41.65962409973145,39.489850997924805,40.6155605316162,82.75160217285155,82.35966873168945,82.5633087158203,1.8471000000000002,81.5,76.65,68.3925,116.4625,,,,,,0.0,0.0,97.59206771850594,,98.83459854125991,,98.2729721069336,68.7708206176758,,48.16922,,,89.1056162,82.59529470000001,,,2000.0,
North America,2007.0,,,26.629,99.05,,,,,,,,,,,,,,,,,,,,,1.88945,81.75,76.9,67.451,115.1835,,,,,,,,98.12984848022445,,98.83523941040025,,86.40141296386719,61.586582183837905,,48.18915,,,89.2521445,82.8422365,,,2000.0,
North America,2008.0,,,25.2463,99.0,,,,,,,,,94.709716796875,94.243782043457,94.4855499267578,38.4406700134277,38.0628814697266,38.2589111328125,38.4406700134277,38.0628814697266,38.2589111328125,87.2264022827148,85.9538269042969,86.614128112793,1.8764,81.8,77.05,67.292,113.36850000000001,,,,,,0.0,0.0,97.98896026611331,,99.3082656860353,,87.15051651000974,62.2926597595215,,48.19664,,,89.3832118,83.08139270000001,,,2000.0,
North America,2009.0,,,23.8636,98.94999999999999,,,,,,,,,94.7121734619141,94.3448104858398,94.5352172851563,39.1529693603516,38.0480690002441,38.6207695007324,39.1529693603516,38.0480690002441,38.6207695007324,87.1326675415039,86.2532730102539,86.7090835571289,1.835,82.1,77.4,66.9135,111.3555,,,,,,0.0,0.0,98.74205780029286,,99.20621871948265,,88.31594467163066,63.03742408752445,,48.22606,,,89.5142791,83.3205489,,,2000.0,
North America,2010.0,97.68334,97.58749,22.4809,98.95,275425.0,299707.0,,,,,,,94.9339828491211,94.5925903320313,94.7695007324219,39.8992195129395,38.3180809020996,39.1374206542969,39.8992195129395,38.3180809020996,39.1374206542969,87.6601486206055,86.6000900268555,87.1494064331055,1.77895,82.25,77.65,64.9045,108.636,,,,,,0.0,0.0,98.2817955017091,89.18024,98.94799423217779,87.62882,90.03784179687514,64.8760623931885,,48.61725,,,89.6453464,83.5597051,,,2010.0,1.5514199999999931
North America,2011.0,96.93143,95.8711,21.0982,98.85,368960.0,518498.0,,,,,,,95.0440216064453,94.7511520385742,94.9027328491211,49.57707977294925,50.023525238037095,49.792623519897504,45.57732009887695,41.9144096374512,43.80975341796875,85.393440246582,84.9301452636719,85.16994094848636,1.75225,82.35,77.85,65.3035,107.517,,,,,,0.0,0.0,99.24133300781244,90.47964,100.08173751831075,89.06161,91.5650596618652,66.43074989318845,,48.57927,,,89.7764137,83.7988613,,,2010.0,1.4180300000000017
North America,2012.0,97.00534,97.51406,19.7155,98.69999999999999,360231.0,312185.0,,,,,,,95.1430130004883,94.8125,94.984489440918,41.1223106384277,40.1651496887207,40.6632308959961,41.1223106384277,40.1651496887207,40.6632308959961,88.0367279052734,87.2910919189453,87.6791000366211,1.74735,82.5,78.0,65.094,106.9025,,,,,,,,103.17982482910159,91.12823,103.0621452331544,90.333235,91.26369094848644,66.49631690979005,48.94009,48.802515,,43.11832,89.90748099999999,84.0380175,,,2010.0,0.7949950000000001
North America,2013.0,97.27516,97.73349,18.5971,98.6,327310.0,284204.0,1.1878000497818,2.20736002922058,1.67716002464294,31.3907604217529,31.9530906677246,31.6606597900391,95.3915863037109,95.0018692016602,95.2045288085938,42.164680480957,40.7895698547363,41.5046691894531,42.164680480957,40.7895698547363,41.5046691894531,88.6239929199219,87.637092590332,88.1503067016602,1.7222499999999998,82.55000000000001,78.05000000000001,64.5595,106.269,,,,,,,,102.96218872070321,90.72773000000001,102.71648025512685,90.211525,89.0151214599608,65.61557006835935,48.96409,48.80152,,43.7466,89.88951449999999,84.00239719999999,,,2010.0,0.5162049999999994
North America,2014.0,98.29023,97.67179,17.4787,98.2,,,1.26415002346039,2.31552004814148,1.76947999000549,32.0014686584473,31.9064407348633,31.9557991027832,95.4298477172852,95.0836791992188,95.2634735107422,42.8737182617188,40.8264198303223,41.8897018432617,42.8737182617188,40.8264198303223,41.8897018432617,88.8588333129883,87.7244033813477,88.3135833740234,1.72215,82.6,78.15,65.416,106.70850000000002,,,87.1596984863281,,,,,103.5821342468262,90.88602,102.69741821289045,89.95561000000001,88.93267440795921,65.88394546508789,48.9674,48.94377,62.0292091369629,44.1217,89.87154799999999,83.9667769,,,2010.0,0.930410000000002
North America,2015.0,95.00148,94.21559,16.360300000000002,98.5,231900.0,214356.0,1.36390995979309,2.06640005111694,1.70131003856659,32.6739616394043,32.3133583068848,32.5007591247559,95.4783782958984,95.1797866821289,95.3349685668945,43.4328994750977,41.152271270752,42.3375091552734,43.4328994750977,41.152271270752,42.3375091552734,88.7589416503906,88.0365524291992,88.4119720458984,1.70325,82.6,78.1,65.618,107.81400000000001,,,87.1478576660156,,,,,104.51559829711925,92.58887,103.5188331604003,91.12871,88.61384963989255,65.64504814147945,49.01648,48.964600000000004,62.0095405578613,43.45464,89.85358149999999,83.93115660000001,,,2010.0,1.460160000000002
North America,2016.0,99.56904,99.70812,15.241900000000001,98.44999999999999,52078.0,36772.0,1.0845650136470804,1.738685011863705,1.399959981441498,30.198935508728,28.9540500640869,29.59706497192385,95.7040634155273,95.456901550293,95.5852432250977,52.5262451171875,51.35499954223635,51.96308898925785,49.20546531677245,43.79515075683595,46.5897445678711,87.24288558959961,86.28477096557614,86.78077697753905,1.6819,82.55,78.0,66.88550000000001,110.70400000000001,,,,98.43563,100.0,,,105.93058395385745,95.93573,105.37296295165996,95.57999,89.33917999267585,66.52292060852055,48.924445,48.829724999999996,,45.05835,89.835615,83.8955363,,,2010.0,0.3557400000000044
North America,2017.0,95.51193,95.60171,14.1235,98.5,,,,,,,,,,,,,,,,,,,,,1.6308,82.55,78.0,66.464,111.7145,,,87.0723724365234,,,1.55674,1.65861,106.608097076416,96.51748,106.12259674072254,95.759715,90.6518592834473,67.03295135498045,48.943405,48.865539999999996,62.6465911865234,45.85005,89.8176485,83.859916,,,2010.0,0.7577649999999991
